,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
25,184386,"



										Property Accountant
									



",Colliers International,Colliers International Toronto,3,Open for Applications,Toronto,"Intermediate, Senior",11,"
								Jan 19, 2021
								
							",,,,,,Co-op Main
26,183560,"



										Design Engineering
									



",Collins Aerospace,Landing Systems,1,Open for Applications,Oakville,"Intermediate, Senior",29,"
								Jan 19, 2021
								
							",4 month work term,"Working in a team-oriented environment, the Design Engineering Intern Student will assist in the design of Landing Gear Systems. Reporting to the Design Lead, the Design Engineering Intern Student will support all active programs within the Design Engineering Group.","Assist with the design of Landing Gear and systems components working within an integrated product development team reporting to the design or work package lead. 
Generate design tolerance stackups and conduct design trade studies. 
Investigate design related issues and develop effective solutions. 
Macro creation in excel or similar software to streamline existing design processes. 
Perform various design related tasks as assigned.","Successful completion of two years of a four year University Bachelor's program in Aerospace or Mechanical Engineering.
Knowledge in the fields of Mechanics, Stress Analysis, Aerospace Materials, and Computer Programming are required to perform effectively in this position.
Since this position will require interaction with other Engineers in the Design Group, and Engineers from other disciplines, an individual with excellent communication skills is required.

Additional qualifications:


Strong knowledge of MS Office programs, including Word and Excel.
Knowledge of CATIA or Creo is a definite asset.
Successful candidates must meet all requirements under ITAR and CGD as well as be eligible to work in Canada.","Targeted Clusters
			

		
		
			
				- Theme - Manufacturing and Process Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
27,185369,"



										Maintenance Assistant
									



",Colortech Incorporated,Head Office,1,Open for Applications,Brampton,"Junior, Intermediate",31,"
								Jan 19, 2021
								
							",4 month work term,"This co-op position is intended for a student who is continuing their education. The co-op student will be responsible for assisting the Maintenance Department with repairs to production equipment and creating and maintaining drawings in AutoCAD, equipment improvements, and assisting with project implementation. This is intended as a learning position and the student may be assigned to work on projects either individually, with other students, or with other members of the department.","ESSENTIAL RESPONSIBILITIES

Health & Safety
Follows all Health and Safety policies and procedures; wears required PPE in the plant. Attends scheduled safety training; promptly reports unsafe behaviors or work conditions to the supervisor/department manager or the Joint Health & Safety Committee Representative.
Provides advice to other staff regarding safe use and maintenance of equipment.

Housekeeping
Ensures work area is kept clean and orderly, and tools are in proper working condition and put away properly. Ensures that spare parts are in proper storage location.

Attendance
Demonstrates regular and predictable attendance. Is prompt and punctual. Works various hours as situation requires. Is willing to work overtime on a regular basis.

Drawings
Updates and maintains building and equipment drawings using AutoCAD.

Maintenance Software
Inputs equipment and parts information into Maintenance software (MP2); orders and receives parts.

Documentation
Documents work instructions (Qualtrax) for equipment or start up procedures and updates as required.

Interaction with External Contractors
Acts as on-site contact with external maintenance contractors, ensures safety rules are followed and accompanies, guides and assists them as needed.","ESSENTIAL COMPETENCIES

Ability to Learn New Skills

Tends to learn new skills quickly on his/her own AND apply them both quickly and effectively to work situations.

Application of New Skills

Makes it a point to put new skills and knowledge to use on the job in a timely and effective manner.
Applies new skills on the job before forgeting what was learned, and ensures that these skills are used to create a positive impact on a day-to-day basis.

Seeking Feedback

Tends to seek out feedback for the purpose of improving work performance and listens to such feedback with an open mind.
Leaves those who provide feedback satisfied that they have been heard and that their suggestions will be put to use.

Creativity

Applies creativity and originality in the work setting, when appropriate.
Suggests or applies new ways of addressing ongoing work issues and challenges.
Sees possibilities that others have not yet seen, or combines ideas and approaches suggested by others in a unique manner that results in breakthroughs and improvements.
Understands when to be creative and when to stick with what exists now.

Versatility

Is able to take on a variety of different tasks and roles in the organization.
Can move in a relatively seamless manner from one task or focus to another and can fill in for other team members when they are absent or are experiencing work overload.

Teamwork

Is an effective team player who adds complementary skills and contributes valuable ideas, opinions and feedback.
Communicates in an open and candid manner and can be counted upon to fulfill any commitments made to others on the team.

Quality of Work

Has established a track record of producing work that is highly accurate, demonstrates attention to detail and reflects well on the organization.
Is personally committed to high quality work and encourages others to have similar standards.

KNOWLEDGE, SKILLS & ABILITIES

Formal training and knowledge required, equivalent to High School Education.
Applies general clerical/trade knowledge and skills. Understands basic methods, records, specifications and/or equipment within own work unit
Actively pursuing a Mechanical or Electrical Engineering Degree Program at a recognized university and enrolled in the coop stream

WORK EXPERIENCE

Requires no prior experience, or less than one year of experience
Experience with AutoCAD required
Prior experience working in a team environment preferred
Willing to work in a manufacturing/plant environment","Targeted Clusters
			

		
		
			
				- Theme - Manufacturing and Process Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
28,187441,"

										NEW
									



										Software Developer Intern - Start Up
									



",Commit Solutions Inc,Engineering,1,Open for Applications,Vancouver,Senior,10,"
								Jan 19, 2021
								
							",4 month work term,"Location: 100% Remote
Role: Software Engineering/Development (Fullstack)

Commit is looking for talented Software Engineers who want to take control of their careers.

Be able to work on risky early-stage startups that you're passionate about without the risk or stressing about stability.

Be able to choose the projects you want to work on without worrying if you're going to like your team or the tech stack.

Commit is here to de-risk your every step so you can focus on learning and growing, becoming the best engineer you can be.

Find out more about us:
* Our site: https://commit.dev/
* Our blog: https://blog.commit.dev/

We are a fully distributed, remote-first company based in Vancouver and Toronto and quickly expanding to the rest of Canada.

---

We're looking for a student who wants to get a taste of the startup world and is passionate about their growth.","* Building out features in our Platform, a SaaS-based service capturing both Engineering Talent as well as providing services to Startup Opportunities, and handling matchmaking between the two
* Small projects to help with business operations i.e. web scrapers, bots, automation scripts, etc.
* Be exposed to not just engineering but many other parts of running a startup","Our Tech Stack (You should have at least the core application development skills)
* Frontend: React, Material UI, Storybook
* Backend: Node.js, PostgreSQL
* Testing: Puppeteer, Jest
* DevOps: AWS, Kubernetes, Terraform, CircleCI (nice to have)

What we want from you:
* Entrepreneurial mindset
* Growth-oriented attitude
* Quick-thinking and action-oriented

Nice to have:
* Experience in software engineering working on SaaS products
* Understanding of basic DevOps: AWS, GCP, Docker, Kubernetes/Terraform, CI/CD
* Understanding of RESTful APIs and/or GraphQL
* Understanding of cloud-native distributed systems and microservices
* Understanding of how software works at scale
* Understanding of how testing works and how to write tests","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
29,186666,"

										NEW
									



										Systems Engineering Intern
									



",CommScope,Divisional Office,1,Open for Applications,,"Intermediate, Senior",12,"
								Jan 19, 2021
								
							",4 month work term,"As a Systems Engineering Intern, you will be responsible for working with other architects in the CTO office building prototype software and running experiments in data networking systems to measure key performance metrics such as throughput, latency, jitter and packet losses. You will work closely with architects and engineers on profiling and improving behavior of broadband networks, working on key technologies that will impact on how we get access to Internet and mobile services at our homes and workplaces.","You Will Make an Impact By:
- Developing code and scripts for network experiments using languages like C/C++, Python and Go
- Working hands-on with cable access equipment configuring and managing them via CLI, SNMP and other primitives
- Leveraging your statistical and analytics background to study results of experiments and provide insights on data collected using various data analysis techniques.
- Being a continuous and proactive learner of networking technology and software systems","Required:
- Junior or Senior standing in a bachelor's or a master's student in Electrical Engineering, Computer Engineering, Computer Science or a related degree from an accredited university
- Proven strong academic performer with a minimum GPA of 3.2

Desired:
- Have programming skills in C/C++, Python and/or Go
- Have background knowledge or working experience with data networking and TCP/IP stacks
- Any hands-on working experience with routers and switches
- Knowledge of cable access systems and/or cellular systems
- Demonstrate strong leadership, interpersonal and communication skills
- Show innovation through unique ideas and propose them to the team","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
30,182793,"



										Full Stack Developer
									



",Condos.ca,Head Office,2,Open for Applications,Toronto,"Intermediate, Senior",42,"
								Jan 19, 2021
								
							",4 month work term,"Launched in 2014 Property.ca has become Toronto's leading online Real Estate company, our affiliate companies include Condos.ca and MrLoft.ca. We are located right in the beautiful Distillery District with a loft as our office space. We currently have 40 staff members and 200 real estate agents and are growing quickly. 

Property.ca is reinventing an the outdated Real Estate industry with a modern approach to real estate that marries modern technology with full service agents. We believe in industry innovation, high performance and maintaining a great workplace with spectacular colleagues.

Joining Property.ca is an opportunity to build not only our brand but your career. We want to engage our audience in the most effective ways, and in order to do that we need smart hard working people who want to make an impact.","As a full stack developer in our Toronto office, you will be working with a small team of high performing individuals to translate complex problems into scalable software. The work is a highly varied mix of application maintenance, new feature development, new product development, research and development.

A Typical Work Day:
- Write and maintain testable, efficient code by using the best software development practices
- Integrate data from various back-end services and databases
- Gather and refine specifications and requirements based on technical needs
- Various DevOps tasks as needed(e.g. Docker, Composer, AWS, Pipelines)
- Review and debug code
- Collaborate with the rest of the engineering team to design, spec and launch new features","What you bring to the team:
- Comfortable working with front-end technologies (e.g. Node, React+Redux)
- Comfortable working in back-end technologies (e.g. Laravel, PHP, Python)
- Proficiency in various web programming languages and frameworks
- Knowledge of databases (e.g. MySQL, mongoDB)
- Posses problem solving skills
- Great communication skills ability to effectively pitch design concepts
- A team player who loves to collaborate","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
31,188656,"

										NEW
									



										Junior Developer
									



",CondoWorks Inc,Divisional Office,1,Open for Applications,Richmond Hill,Junior,36,"
								Jan 19, 2021
								
							",4 month work term,"CondoWorks is a young software startup that is dramatically improving the accounts payable process for condominium management companies across North America. CondoWorks automates the receiving, coding, approving, and paying of vendor invoices, saving customers time and money, eliminating paper, and reducing errors. 

The CondoWorks team is lean, yet experienced, having built and led high functioning engineering teams at leading Canadian technology companies. With the market opportunity ahead, there is no shortage of work to be done. The Junior Developer will work closely with the founder to help build and scale various aspects of our product and technology.

Note: an assignment will be included as part of the recruitment process. We will contact you directly prior to the interview regarding the assignment.","- Build new and maintain integrations with various billing portals
- Support the improvement of our integrations infrastructure and help establish consistent standards
- Debug and identify root cause issues with integration failures","- Technical skills: experience with Node.js/Javascript. Bonus points if you have experience with PHP.
- Quick learner. New tasks do not scare you, you pick up skills quickly and will figure out how to get it down one way or another.
- Self starter. You can effectively manage your work, pushing projects forward and driving towards outcomes with minimal supervision.
- Exceptional attention to detail. When you complete a task, it is good to go.

This is a unique opportunity to contribute at the ground floor of a young and promising Software-as-a-Service (SaaS) company. If you are passionate about building exciting web and mobile applications and are interested in contributing to the delivery of production-grade SaaS rapidly and at large scale, please apply!","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Applied Mathematics
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management","University of Waterloo Co-op Work History,Résumé,Grade Report"
32,188658,"

										NEW
									



										Operations and QA Analyst
									



",CondoWorks Inc,Divisional Office,1,Open for Applications,Richmond Hill,"Junior, Intermediate",27,"
								Jan 19, 2021
								
							",4 month work term,"CondoWorks is a young software startup that is dramatically improving the accounts payable process for condominium management companies across North America. CondoWorks automates the receiving, coding, approving, and paying of vendor invoices, saving customers time and money, eliminating paper, and reducing errors. 

The CondoWorks team is lean, yet experienced, having held senior positions at software startups acquired for over $165 million combined. With the market opportunity ahead, there is no shortage of work to be done. The Operations and QA Analyst will work closely with the team to help scale the business, working on everything from sales and support to finance and product.

This is a unique opportunity to contribute at the ground floor of a young and promising Software-as-a-Service (SaaS) company. If you are passionate about startups and excited about the opportunity to have a meaningful impact on the success of a business, please apply!","- Responding to customer support tickets
- Assisting with various customer onboarding activities
- Testing and verifying the accuracy of invoice data extraction through review, verification, and feedback relating to processed invoices
- Operating various daily processes
- Providing feedback on product improvements arising from QA activities
- Managing sales campaigns and iteratively improving on them to effectively turn prospects into customers","- Excellent written and oral communication skills. You are a clear communicator who can succinctly convey concepts, whether internally or externally to prospects and customers.
- Quick learner. New tasks do not scare you, you pick up skills quickly and will figure out how to get it down one way or another.
- Self starter. You can effectively manage your work, pushing projects forward and driving towards outcomes with minimal supervision.
- Exceptional attention to detail. When you complete a task, it is good to go.","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Marketing and Communication 
				
			
				- Theme - Project and Process Management
				
			
				- Theme - Quality Assurance and Control 
				
			
				- Theme - Sales and Business Development 
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS/MATH - Finance
				
			
				ENG - Management Sciences
				
			
				ENV - Business, Enterprise and Development
				
			
				SCI - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
33,188094,"

										NEW
									



										System Administrator
									



",Core Avionics & Industrial Inc,Divisional Office,2,Open for Applications,Waterloo,"Junior, Intermediate, Senior",8,"
								Jan 19, 2021
								
							",4 month work term,"As a Systems Administrator Co-Op you will be a critical member of a growing department that is building a world-class hardware design business to compliment our existing safety critical embedded software business. Working in this position you will have the opportunity to learn about all aspects of IT with specific focus on DevOps and system administration, with some desktop support thrown in. With a highly technical workforce, tickets are actual problems to solve, not just loose monitor cables.

In this semester you will gain experience creating GPU-aware containers and VMs, deploying and customizing a product Lifecycle Management application all while supporting the growth of the organization.","Web application administration and customization, including development work to customize our industry leading Product Lifecycle Management software tool (Aras Innovator) as we work towards rolling it into production to support hardware design and track releases to customers.
Environment optimization and automation to better support development activities. This will include containerizing testing environments for embedded software and administration of our GIT infrastructure.
Implement, troubleshoot, and maintain IT infrastructure including end-user and infrastructure issues. This will include custom PC assembly, OS deployment and break/fix of workstations, servers and network devices.
Support cyber security initiatives and contribute to improving, hardening and auditing internal systems.","Candidate for Bachelor's degree in Computer Science, Computer Engineering, or related field
Experience in software development (Javascript, C#, Python, C/C++ nice to have)
Outstanding verbal and written communication is crucial
Experience with troubleshooting, installing and supporting windows-based workstations and servers.
Experience customizing, debugging, and troubleshooting web applications and scripts.
Experience with GIT or similar code versioning systems
Excellent analytical / problem solving skills
Strong organization and technical skills
Ingrained sense of accountability and ownership
Continuous drive for learning, pushing technical limits, and finding new solutions","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
34,188097,"

										NEW
									



										Embedded Software Developer - Field Applications
									



",Core Avionics & Industrial Inc,Divisional Office,1,Open for Applications,Waterloo,"Intermediate, Senior",16,"
								Jan 19, 2021
								
							",4 month work term,"CoreAVI's Software Developer - Field Applications Co-op position offers an opportunity to work alongside and learn from some of the most experienced developers in the field; people who value technically challenging and rewarding work and who are committed to providing world class solutions to power today's and tomorrow's most advanced embedded avionics and automotive systems! We are looking for motivated and talented students who are driven to succeed. Here at CoreAVI we will provide you with real working experience and a wealth of opportunity for learning and development in a fun and welcoming environment.  This is a position for students who are interested in working on technical problems, while directly applying them to a customer need. In the position you will have the opportunity to acquire experience working on real time multithreaded and multiprocessor systems. You will become familiar with the use of GPUs in the embedded and safety critical market, and how standards like OpenGL and Vulkan are used in the industry. Lastly you will have the opportunity to become familiar with what our customers are doing to help them build the best product possible!","- Developing next generation and improving existing embedded OpenGL graphics drivers
- Profiling and optimizing drivers and applications
- Work with customers to find solutions to their problems with our products
- Build demos and proof of concepts to help win business
- Writing and reviewing technical specifications and presentations
- Working as a team to produce reliable, high quality, safety critical software","- Candidate for Bachelor's degree in Computer Science, Computer Engineering, or related field
- Experience in software development (C/C++)
- Outstanding verbal and written communication is crucial
- Comfortable interacting with customers
- Experience developing, debugging, and troubleshooting embedded software
- Experience with 3D graphics (preferably OpenGL or Vulkan)
- Strong organization and technical skills
- Excellent analytical / problem solving skills
- Ingrained sense of accountability and ownership
- Continuous drive for learning, pushing technical limits, and finding new solutions","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
35,188101,"

										NEW
									



										Hardware Developer
									



",Core Avionics & Industrial Inc,Divisional Office,2,Open for Applications,Nepean,"Intermediate, Senior",20,"
								Jan 19, 2021
								
							",4 month work term,"We are looking for a hardware engineering co-op student to help us create our next generation of rugged
Mil/Aero Single Board Computers and Graphics hardware to complement our world-renowned safety
critical software drivers. At CoreAVI, we specialize in designing the very latest computing and graphics
technology to operate in demanding rugged, extreme environments. This hardware is also designed to
meet stringent safety critical standards required for civil and military aviation applications. If you are
interested in this hardware design specialty, and you have the skills, drive, and desire to excel, we'd like
to hear from you.","- Support the development of rugged, embedded hardware solutions to Safety Critical standards
- Supporting the bring up of new hardware
- Lab testing and hardware debugging
- Writing and reviewing technical documents","Required Skills:
- Enrolled in an Electrical/Electronic Engineering university degree program
- Outstanding verbal and written communication skills
- Strong organizational and time management skills
- Excellent analytical and problem-solving skills
- Highly attentive to details and data
- Exceptional drive to achieve results, learn and excel
- Ability to work at ease under time pressure
- A friendly, positive and collaborative attitude

Asset Skills:
- Practical experience with lab equipment such as multimeters, oscilloscopes, etc.
- Experience in lab test automation - ex. scripting, programming
- Experience with Schematic capture and printed circuit board layout tools - ex. Mentor, Cadence or similar
- Experience with embedded form factors - ex., VPX, XMC and similar
- Experience with CPUs and GPUs - ex. NXP, Intel, AMD, ARM, nVidia and similar
- Experience with rugged Mil/Aero applications","Targeted Clusters
			

		
		
			
				- Theme - Computing: Hardware
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
36,188114,"

										NEW
									



										Embedded Software Developer
									



",Core Avionics & Industrial Inc,Divisional Office,2,Open for Applications,Waterloo,"Intermediate, Senior",20,"
								Jan 19, 2021
								
							",4 month work term,CoreAVI's Software Developer Co-op position offers an opportunity to work alongside and learn from some of the most experienced developers in the field; people who value technically challenging and rewarding work and who are committed to providing world class solutions to power today's and tomorrow's most advanced embedded avionics and automotive systems! We are looking for motivated and talented students who are driven to succeed. Here at CoreAVI we will provide you with real working experience and a wealth of opportunity for learning and development in a fun and welcoming environment.  You will have the opportunity to acquire experience working in multithreaded and multi-process environments and you'll use mutexes and semaphores to coordinate asynchronous tasks in complex environments. You will work with complex hardware systems consisting of different discrete blocks operating in different endianness and learn how modern GPUs employ its parallel engines for rendering and computational purposes.,"·         Developing next generation and improving existing embedded OpenGL graphics drivers
·         Profiling and optimizing drivers and applications
·         Creating test cases and DO-178 safety critical certification artifacts
·         Writing and reviewing technical specifications
·         Working as a team to produce reliable, high quality, safety critical software","·         Candidate for Bachelor's degree in Computer Science, Computer Engineering, or related field
·         Experience in software development (C/C++)
·         Outstanding verbal and written communication is crucial
·         Experience developing, debugging, and troubleshooting embedded software
·         Experience with 3D graphics (preferably OpenGL)
·         Strong organization and technical skills
·         Excellent analytical / problem solving skills
·         Ingrained sense of accountability and ownership
·         Continuous drive for learning, pushing technical limits, and finding new solutions","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
37,188118,"

										NEW
									



										Embedded Software QA Developer
									



",Core Avionics & Industrial Inc,Divisional Office,1,Open for Applications,Waterloo,"Intermediate, Senior",6,"
								Jan 19, 2021
								
							",4 month work term,"We are looking for experienced quality assurance developers to be a part of our world class development team creating software for the most sophisticated airplanes and unmanned aircraft systems (UAV/UAS) in existence.  As an embedded software QA developer, you will be a key member of our graphics and compute software quality team, working hands-on with hardware and software integration, to improve our safety critical embedded graphics drivers.  We pride ourselves on having world class OpenGL solutions powering today's and tomorrow's most advanced embedded avionics and automotive systems!  Our core values are family, developing quality products, and team collaboration.  Candidates must be self-driven, highly creative, and very resourceful.","·         Actively participate in all aspects of the software testing process, collaborating with testers, developers, management, and project stakeholders
·         Execute tests and generate problem reports
·         Prepare software releases for embedded systems
·         Implement and maintain various test automation tools
·         Testing, profiling and optimizing drivers and applications
·         Update and maintain SConscript and Python driver build scripts
·         Troubleshoot failing tests and work with the appropriate resources to resolve issues
·         Developing a new version of an internal custom test tool
·         Working as a team to produce reliable, high quality, safety critical software","Desired Skills:
 
·         Candidate for Bachelor's degree in Computer Science, Computer Engineering, or related field
·         Good understanding of Software programming languages (C/C++, Python_sanitized_ing)
·         Experience developing, debugging, and troubleshooting software
·         Experience with Manual, Automated, and Performance testing tools
·         Experience with testing environments and frameworks
·         Excellent attention to detail
·         Outstanding verbal and written communication is crucial
·         Strong organization and technical skills
·         Excellent analytical / problem solving skills
·         Ingrained sense of accountability and ownership
·         Continuous drive for learning, pushing technical limits, and finding new solutions
 
Additional Assets:
·         Experience developing, debugging, and troubleshooting embedded software
·         Experience with defect tracking and diagnosing software defects
·         Experience with 3D graphics (preferably OpenGL)
·         Experience with various operating systems (Linux, PikeOS, Windows, VxWorks)
·         Experience using GIT or other software management tools
·         Experience using Jenkins (build tools)
·         Previous co-op terms in a software development and/or software testing position","Targeted Clusters
			

		
		
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
38,187370,"

										NEW
									



										Engineering/GIS Student
									



",Corporation of The Township of Wilmot,Divisional Office,1,Open for Applications,Baden,"Junior, Intermediate, Senior",14,"
								Jan 19, 2021
								
							",4 month work term,"To conduct field data collection, data/spatial analysis, complete data requests, participate in projects, and work with internal and external customers.  With opportunities to work on different Public Works projects and GIS related activities, this role will become well-versed in web, mobile and desktop Engineering and GIS technology as well as basic project management experience supporting the Township's Public Works department.","Complete data maintenance projects under the supervision of the Director of Public Works
Document and track existing and collected data
Follow Citywide GIS standards for mapping and analysis
Operate and manage large plotters and scanners
Attend and participate in team and department meetings
Work directly with internal customers to understand and document project requirements
Archiving Municipal documents and drawings
Support the work of the team in the Municipality; utilize advanced tools in Engineering and GIS tools in order to perform cartographic, analytical, field data collection and administrative work","Current enrolment in a post-secondary institution in an Engineering or GIS related program
Knowledge of, and experience with, ESRI's desktop software
Knowledge of principles and practices of data collection, construction inspection, databases and mapping
Ability to problem-solve and make decisions
Ability to learn new GIS technologies","Targeted Clusters
			

		
		
			
				- Theme - Construction and Infrastructure Development 
				
			
				- Theme - Project and Process Management
				
			
				ENG - Civil, Environmental and Geological Engineering
				
			
				ENV - Geomatics","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
39,183968,"

										NEW
									



										GIS Student
									



",County of Lambton,Southwestern Integrated Fibre Technology Inc,1,Open for Applications,Wyoming,"Intermediate, Senior",25,"
								Jan 19, 2021
								
							",4 month work term,"Working with SWIFT's full-time GIS Specialist, the GIS Student will produce, maintain and implement the delivery of information management activities, geographic information systems (GIS) products and services for SWIFT.","Responsibilities - GIS
- Creates, maintains, and manages spatial data within SWIFT's enterprise geodatabases, and documents the processes used to create those datasets. 
- Coordinates the collection and delivery of datasets between SWIFT and external organizations such as municipalities, telecom service providers, consultants, and Federal and Provincial ministries and agencies.
- Creates and maintains web mapping applications.
- Provides quality assurance and quality control of source documents used in the ongoing development and maintenance of the GIS database. 
- Provides thematic maps, spatial data analysis, and presentation materials for researchers, staff and technical consultants as required.
- Creates custom programs that automate data collection and data processing tasks.
- Maintains current GIS knowledge base within a technological field that is rapidly and constantly evolving (e.g. GIS software, satellite imagery, object oriented programming, data integration, GPS and Internet technologies).  Analyses and determines how new GIS and Internet technologies can be best utilized to further enhance GIS capabilities and information representation for SWIFT
Responsibilities - Other
- Conversion of various geospatial data formats and files for use in ArcGIS
- Work with operations team and consultants to analyze GIS data and provide analysis to internal and external stakeholders
- Leverages specialized knowledge of geography and settlement patterns within rural Ontario to recommend appropriate approaches to components of RFPs.","- Job requires sound technical knowledge of GIS and its application including ESRI based products (e.g. ArcGIS Desktop, ArcGIS Server, ArcGIS Online. ArcGIS Pro) and imagery software.
- Extensive skills with ESRI ArcGIS Desktop software for map creation and data analysis
- Knowledge of Microsoft SQL server and administration tools.
- Job requires advanced knowledge of applied geography, projections, coordinate systems, datums, surveying principles, primary and secondary data, satellite imagery, remote sensing, aerial photographs, image and coverage registration, cartographic principles, documentation of applications, metadata, digital elevation models, data quality and error propagation in raster and vector spatial data, methods of spatial interpolation, and methods of data and image classification.  
- Job requires advanced knowledge of land use/settlement patterns in Ontario.
- Job requires comprehensive knowledge of Windows based software; Word, Excel, Power Point, and HTML editors, E-mail (Outlook) and sequential and relational data bases.
- Job requires knowledge of Land Information Ontario (LIO) mandate, the Ontario land use planning system; related provincial geographic databases, and Ontario cadastral.
- Work is occasionally reviewed by supervisor for soundness of approach and technical decisions. Job requires referring problems in conflicts in data management requirements to project leader, supervisor or manager.
- Job requires analytical and evaluative skills to develop and deliver user instruction for accessing databases and customized geospatial software use.
- Superior interpersonal and communication (verbal and written) skills including the ability to convey technical information to a non-technical audience.
- Capacity to think critically and solve technical problems individually and in a group setting.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Information Science and Data Management 
				
			
				ENG - Civil, Environmental and Geological Engineering
				
			
				ENV - Geography and Environmental Management
				
			
				ENV - Geomatics
				
			
				ENV - Planning
				
			
				SCI - Earth, Environmental and Geological Sciences","University of Waterloo Co-op Work History,Résumé,Grade Report"
40,184550,"



										Product Developer Assistant
									



",Creospark Consulting Services Inc,Divisional Office,1,Open for Applications,Woodbridge,"Junior, Intermediate",2,"
								Jan 19, 2021
								
							",8 month consecutive work term preferred,"This position will help you better understand technology companies and different roles and responsibilities. You will be exposed to requirements gatherings, testing & documentation, software architecture, web technologies, integration of systems and the software delivery process. This is a great training ground and exposure that will help any candidate steer their career in their desired direction.","Daily tasks include but not limited to:

Problem solving
Development/coding
Event Sourcing/CQRS
Web API's Using NestJS (Typescript/NodeJS)
MS teams Apps (Typescript/ReactJS)
Gain a better understanding of Object Oriented Principles
Completing tasks using the following web technologies
ReactJs
AngularJS
CSS
Typescript
Javascript
C#, C##
Web Applications
Help bring applications into  production and involved in all aspects of developing and delivering applications to end users
Using Azure DevOps
Scrum Methodology for organization, planning and estimation
Quality assurance and User acceptance testing
Unit Testing, Smoke Testing, UAT testing, Test Scripts, etc..
Work closely with Senior Product Manager to test applications
Organizing Feature Set
Determining timelines, Prioritization, feature evaluations
Marketing strategies, value and revenue model pricing strategies, etc.","Problem solving
Development/coding
Event Sourcing/CQRS
Web API's Using NestJS (Typescript/NodeJS)
MS teams Apps (Typescript/ReactJS)
Quality assurance and User acceptance testing
Unit Testing, Smoke Testing, UAT testing, Test Scripts, etc..
An understanding of Object Oriented Principles","Targeted Clusters
			

		
		
			
				- Theme - Computing: Hardware
				
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
